,lfc_mean,proba_de
ZNF337,-0.0056644753,0.0056644753
ZNF33A,0.011180453,0.011180453
ZNF33B,-0.006753579,0.006753579
ZNF354A,-0.02688596,0.02688596
ZNF354B,0.00082493154,0.00082493154
ZNF382,-0.0014226993,0.0014226993
ZNF398,-0.0005676709,0.0005676709
ZNF419,-0.00903333,0.00903333
ZNF420,-0.0038530063,0.0038530063
ZNF426,-0.007938519,0.007938519
ZNF429,0.000611037,0.000611037
ZNF43,-0.008795848,0.008795848
ZNF430,-0.030557781,0.030557781
ZNF432,-0.0133947395,0.0133947395
ZNF439,-0.014113292,0.014113292
ZNF440,0.00065124314,0.00065124314
ZNF441,0.0041457126,0.0041457126
ZNF442,-0.0036947518,0.0036947518
ZNF443,-0.0051647685,0.0051647685
ZNF445,0.0028657601,0.0028657601
ZNF461,-0.0060910746,0.0060910746
ZNF486,-0.0008723355,0.0008723355
ZNF493,0.0001338385,0.0001338385
ZNF500,0.0049534114,0.0049534114
ZNF510,-0.00035003573,0.00035003573
ZNF512B,0.0040053357,0.0040053357
ZNF514,-0.008848115,0.008848115
ZNF519,-0.003738873,0.003738873
ZNF529,-0.003964451,0.003964451
ZNF530,0.0035813046,0.0035813046
ZNF540,-0.0014851168,0.0014851168
ZNF544,0.0031160824,0.0031160824
ZNF548,-0.0018645842,0.0018645842
ZNF549,0.0018522847,0.0018522847
ZNF551,0.012164231,0.012164231
ZNF554,-0.00048506283,0.00048506283
ZNF555,-0.010237738,0.010237738
ZNF563,-0.034147903,0.034147903
ZNF565,-0.0016730931,0.0016730931
ZNF567,-0.0042743124,0.0042743124
ZNF568,-0.0029612742,0.0029612742
ZNF569,-6.9400296e-05,6.9400296e-05
ZNF570,0.0033412883,0.0033412883
ZNF571,-0.0035507083,0.0035507083
ZNF583,0.0012899339,0.0012899339
ZNF584,-0.0027649286,0.0027649286
ZNF595,-0.013745271,0.013745271
ZNF597,0.0006365102,0.0006365102
ZNF599,-0.0015334343,0.0015334343
ZNF600,-0.011862898,0.011862898
ZNF606,0.0036030076,0.0036030076
ZNF611,-0.010115614,0.010115614
ZNF614,-0.0020012227,0.0020012227
ZNF625,0.0039235377,0.0039235377
ZNF626,0.002443213,0.002443213
ZNF638,-0.011110656,0.011110656
ZNF649,-0.014244059,0.014244059
ZNF658,0.0,0.0
ZNF664,-0.012178751,0.012178751
ZNF665,0.00033928186,0.00033928186
ZNF667,-0.0034134842,0.0034134842
ZNF669,-0.027394546,0.027394546
ZNF675,-0.004251603,0.004251603
ZNF677,0.0033963518,0.0033963518
ZNF682,0.0051907827,0.0051907827
ZNF692,-0.008339033,0.008339033
ZNF696,-0.0016109962,0.0016109962
ZNF70,-0.0019922745,0.0019922745
ZNF700,-0.0073954486,0.0073954486
ZNF701,-0.005725175,0.005725175
ZNF704,-0.0032874907,0.0032874907
ZNF708,0.0044789053,0.0044789053
ZNF714,-0.00051649567,0.00051649567
ZNF720,-0.0002821982,0.0002821982
ZNF726,0.0048776334,0.0048776334
ZNF736,-0.0006412871,0.0006412871
ZNF738,-0.0052561024,0.0052561024
ZNF75A,-0.006025158,0.006025158
ZNF77,-0.0022070208,0.0022070208
ZNF770,0.006267868,0.006267868
ZNF771,-0.0049498985,0.0049498985
ZNF773,-0.0062228516,0.0062228516
ZNF775,0.024255775,0.024255775
ZNF776,-2.4769106e-05,2.4769106e-05
ZNF782,-0.0014197787,0.0014197787
ZNF791,-0.020708673,0.020708673
ZNF792,-0.005326195,0.005326195
ZNF799,-0.018539751,0.018539751
ZNF92,0.02141049,0.02141049
ZRANB1,-0.00023452379,0.00023452379
ZSCAN25,-0.006051597,0.006051597
ZWILCH,-0.009362373,0.009362373
ZWINT,-0.017684314,0.017684314
